,NTA,YEAR,Property_Count,pct_change
1058,New Springville-Bloomfield-Travis,2016,10142,1.1771747805267463
1059,New Springville-Bloomfield-Travis,2017,10154,0.11831985801618039
1060,New Springville-Bloomfield-Travis,2018,10205,0.5022651171951997
1061,New Springville-Bloomfield-Travis,2019,10211,0.058794708476228585
1062,North Corona,2011,4011,
1063,North Corona,2012,4120,2.7175268012964438
1064,North Corona,2013,4167,1.1407766990291224
1065,North Corona,2014,4177,0.2399808015358662
1066,North Corona,2015,4214,0.8858032080440559
1067,North Corona,2016,4220,0.1423825344091023
1068,North Corona,2017,4231,0.26066350710900466
1069,North Corona,2018,4225,-0.14181044670290577
1070,North Corona,2019,4244,0.44970414201184195
1071,North Riverdale-Fieldston-Riverdale,2011,2379,
1072,North Riverdale-Fieldston-Riverdale,2012,2411,1.345102984447255
1073,North Riverdale-Fieldston-Riverdale,2013,2389,-0.9124844462878423
1074,North Riverdale-Fieldston-Riverdale,2014,2393,0.1674340728338164
1075,North Riverdale-Fieldston-Riverdale,2015,2404,0.45967404931048783
1076,North Riverdale-Fieldston-Riverdale,2016,2406,0.08319467554076532
1077,North Riverdale-Fieldston-Riverdale,2017,2411,0.20781379883623163
1078,North Riverdale-Fieldston-Riverdale,2018,2415,0.16590626296142386
1079,North Riverdale-Fieldston-Riverdale,2019,2416,0.041407867494824835
1080,North Side-South Side,2011,5619,
1081,North Side-South Side,2012,6538,16.355223349350425
1082,North Side-South Side,2013,6586,0.7341694707861723
1083,North Side-South Side,2014,6685,1.5031885818402646
1084,North Side-South Side,2015,6770,1.2715033657441976
1085,North Side-South Side,2016,6757,-0.1920236336779957
1086,North Side-South Side,2017,7264,7.503329880124321
1087,North Side-South Side,2018,7379,1.583149779735682
1088,North Side-South Side,2019,7807,5.8002439354926105
1089,Norwood,2011,881,
1090,Norwood,2012,877,-0.4540295119182747
1091,Norwood,2013,874,-0.34207525655644
1092,Norwood,2014,874,0.0
1093,Norwood,2015,874,0.0
1094,Norwood,2016,874,0.0
1095,Norwood,2017,875,0.11441647597254523
1096,Norwood,2018,879,0.45714285714286707
1097,Norwood,2019,878,-0.11376564277588708
1098,Oakland Gardens,2011,4549,
1099,Oakland Gardens,2012,4554,0.10991426687183559
1100,Oakland Gardens,2013,4555,0.02195871761088153
1101,Oakland Gardens,2014,4556,0.021953896816695462
1102,Oakland Gardens,2015,4554,-0.04389815627743321
1103,Oakland Gardens,2016,4555,0.02195871761088153
1104,Oakland Gardens,2017,4555,0.0
1105,Oakland Gardens,2018,4557,0.04390779363336872
1106,Oakland Gardens,2019,4558,0.021944261575601587
1107,Oakwood-Oakwood Beach,2011,6051,
1108,Oakwood-Oakwood Beach,2012,6056,0.08263097008758269
1109,Oakwood-Oakwood Beach,2013,6055,-0.016512549537650578
1110,Oakwood-Oakwood Beach,2014,6066,0.18166804293970884
1111,Oakwood-Oakwood Beach,2015,6074,0.13188262446421906
1112,Oakwood-Oakwood Beach,2016,6079,0.0823180770497256
1113,Oakwood-Oakwood Beach,2017,6081,0.03290014805066299
1114,Oakwood-Oakwood Beach,2018,6088,0.11511264594639137
1115,Oakwood-Oakwood Beach,2019,6093,0.08212877792379558
1116,Ocean Hill,2011,3608,
1117,Ocean Hill,2012,3600,-0.22172949002217113
1118,Ocean Hill,2013,3601,0.02777777777778212
1119,Ocean Hill,2014,3584,-0.47209108580950065
1120,Ocean Hill,2015,3578,-0.16741071428570953
1121,Ocean Hill,2016,3571,-0.19564002235885614
1122,Ocean Hill,2017,3580,0.252030243629231
1123,Ocean Hill,2018,3601,0.5865921787709505
1124,Ocean Hill,2019,3614,0.3610108303249149
1125,Ocean Parkway South,2011,2665,
1126,Ocean Parkway South,2012,2662,-0.11257035647279645
1127,Ocean Parkway South,2013,2654,-0.3005259203606281
1128,Ocean Parkway South,2014,2652,-0.07535795026375469
1129,Ocean Parkway South,2015,2651,-0.037707390648566985
1130,Ocean Parkway South,2016,2653,0.07544322897019562
1131,Ocean Parkway South,2017,2648,-0.18846588767432726
1132,Ocean Parkway South,2018,2650,0.07552870090634656
1133,Ocean Parkway South,2019,2683,1.2452830188679265
1134,Old Astoria,2011,2818,
1135,Old Astoria,2012,3001,6.493967352732444
1136,Old Astoria,2013,3035,1.132955681439518
1137,Old Astoria,2014,3054,0.626029654036242
1138,Old Astoria,2015,3053,-0.03274394237066103
1139,Old Astoria,2016,3059,0.1965280052407481
1140,Old Astoria,2017,3087,0.9153318077803174
1141,Old Astoria,2018,3117,0.9718172983479212
1142,Old Astoria,2019,3141,0.7699711260827691
1143,Old Town-Dongan Hills-South Beach,2011,6066,
1144,Old Town-Dongan Hills-South Beach,2012,6091,0.412133201450704
1145,Old Town-Dongan Hills-South Beach,2013,6119,0.45969463142341294
1146,Old Town-Dongan Hills-South Beach,2014,6131,0.19611047556791217
1147,Old Town-Dongan Hills-South Beach,2015,6145,0.22834774098841049
1148,Old Town-Dongan Hills-South Beach,2016,6158,0.21155410903173077
1149,Old Town-Dongan Hills-South Beach,2017,6167,0.14615134784021766
1150,Old Town-Dongan Hills-South Beach,2018,6204,0.5999675693205697
1151,Old Town-Dongan Hills-South Beach,2019,6239,0.5641521598968469
1152,Ozone Park,2011,4283,
1153,Ozone Park,2012,4285,0.04669624095259284
1154,Ozone Park,2013,4288,0.07001166861142494
1155,Ozone Park,2014,4316,0.6529850746268551
1156,Ozone Park,2015,4317,0.023169601482853075
1157,Ozone Park,2016,4328,0.2548065786425857
1158,Ozone Park,2017,4333,0.11552680221811329
1159,Ozone Park,2018,4337,0.09231479344564697
1160,Ozone Park,2019,4340,0.06917223887479285
1161,Park Slope-Gowanus,2011,11033,
1162,Park Slope-Gowanus,2012,11278,2.220610894588959
1163,Park Slope-Gowanus,2013,11376,0.8689483951055177
1164,Park Slope-Gowanus,2014,11406,0.2637130801687704
1165,Park Slope-Gowanus,2015,11452,0.40329651060844185
1166,Park Slope-Gowanus,2016,11494,0.3667481662591676
1167,Park Slope-Gowanus,2017,11555,0.5307116756568586
1168,Park Slope-Gowanus,2018,11668,0.9779316313284214
1169,Park Slope-Gowanus,2019,11814,1.2512855673637358
1170,Parkchester,2011,12539,
1171,Parkchester,2012,12540,0.007975117632974538
1172,Parkchester,2013,12542,0.015948963317380382
1173,Parkchester,2014,12543,0.007973210014355914
1174,Parkchester,2015,12543,0.0
1175,Parkchester,2016,12542,-0.007972574344250472
1176,Parkchester,2017,12543,0.007973210014355914
1177,Parkchester,2018,12545,0.015945148688500943
1178,Parkchester,2019,12546,0.007971303308096367
1179,Pelham Bay-Country Club-City Island,2011,4968,
1180,Pelham Bay-Country Club-City Island,2012,4968,0.0
1181,Pelham Bay-Country Club-City Island,2013,4974,0.12077294685990392
1182,Pelham Bay-Country Club-City Island,2014,4973,-0.020104543626864313
1183,Pelham Bay-Country Club-City Island,2015,4975,0.040217172732748274
1184,Pelham Bay-Country Club-City Island,2016,4982,0.14070351758794786
1185,Pelham Bay-Country Club-City Island,2017,4983,0.020072260136494435
1186,Pelham Bay-Country Club-City Island,2018,5030,0.9432069034718049
1187,Pelham Bay-Country Club-City Island,2019,5029,-0.01988071570576677
1188,Pelham Parkway,2011,2188,
1189,Pelham Parkway,2012,2189,0.04570383912247955
1190,Pelham Parkway,2013,2189,0.0
1191,Pelham Parkway,2014,2187,-0.0913659205116546
1192,Pelham Parkway,2015,2186,-0.04572473708276403
1193,Pelham Parkway,2016,2187,0.04574565416286536
1194,Pelham Parkway,2017,2187,0.0
1195,Pelham Parkway,2018,2184,-0.137174211248281
1196,Pelham Parkway,2019,2186,0.09157509157509125
1197,Pomonok-Flushing Heights-Hillcrest,2011,5120,
1198,Pomonok-Flushing Heights-Hillcrest,2012,5134,0.27343749999999556
1199,Pomonok-Flushing Heights-Hillcrest,2013,5159,0.4869497467861361
1200,Pomonok-Flushing Heights-Hillcrest,2014,5161,0.03876720294631042
1201,Pomonok-Flushing Heights-Hillcrest,2015,5269,2.0926177097461807
1202,Pomonok-Flushing Heights-Hillcrest,2016,5267,-0.03795786676789037
1203,Pomonok-Flushing Heights-Hillcrest,2017,5257,-0.18986140117713823
1204,Pomonok-Flushing Heights-Hillcrest,2018,5280,0.4375118889100138
1205,Pomonok-Flushing Heights-Hillcrest,2019,5282,0.03787878787879784
1206,Port Richmond,2011,4418,
1207,Port Richmond,2012,4427,0.2037120869171627
1208,Port Richmond,2013,4430,0.06776598147730795
1209,Port Richmond,2014,4437,0.15801354401805412
1210,Port Richmond,2015,4445,0.1803020058598115
1211,Port Richmond,2016,4457,0.2699662542182235
1212,Port Richmond,2017,4482,0.5609154139555761
1213,Port Richmond,2018,4502,0.44622936189200324
1214,Port Richmond,2019,4504,0.044424700133283146
1215,Prospect Heights,2011,2664,
1216,Prospect Heights,2012,2699,1.3138138138138133
1217,Prospect Heights,2013,2715,0.5928121526491248
1218,Prospect Heights,2014,2750,1.2891344383057168
1219,Prospect Heights,2015,2794,1.6000000000000014
1220,Prospect Heights,2016,2818,0.8589835361488829
1221,Prospect Heights,2017,2886,2.4130589070262554
1222,Prospect Heights,2018,3228,11.850311850311845
1223,Prospect Heights,2019,3258,0.9293680297397744
1224,Prospect Lefferts Gardens-Wingate,2011,4834,
1225,Prospect Lefferts Gardens-Wingate,2012,4847,0.26892842366570413
1226,Prospect Lefferts Gardens-Wingate,2013,4932,1.7536620590055785
1227,Prospect Lefferts Gardens-Wingate,2014,4932,0.0
1228,Prospect Lefferts Gardens-Wingate,2015,4971,0.7907542579075333
1229,Prospect Lefferts Gardens-Wingate,2016,4983,0.24140012070006378
1230,Prospect Lefferts Gardens-Wingate,2017,5029,0.923138671483037
1231,Prospect Lefferts Gardens-Wingate,2018,5079,0.9942334460131264
1232,Prospect Lefferts Gardens-Wingate,2019,5155,1.4963575506989457
1233,Queens Village,2011,11282,
1234,Queens Village,2012,11289,0.06204573657153656
1235,Queens Village,2013,11290,0.008858180529713877
1236,Queens Village,2014,11298,0.07085916740479092
1237,Queens Village,2015,11297,-0.008851124092756901
1238,Queens Village,2016,11309,0.1062228910330143
1239,Queens Village,2017,11305,-0.0353700592448547
1240,Queens Village,2018,11303,-0.017691287041132764
1241,Queens Village,2019,11313,0.08847208705653475
1242,Queensboro Hill,2011,4187,
1243,Queensboro Hill,2012,4184,-0.07165034631000378
1244,Queensboro Hill,2013,4201,0.4063097514340308
1245,Queensboro Hill,2014,4199,-0.04760771244941564
1246,Queensboro Hill,2015,4200,0.0238151940938236
1247,Queensboro Hill,2016,4200,0.0
1248,Queensboro Hill,2017,4210,0.23809523809523725
1249,Queensboro Hill,2018,4212,0.047505938242276
1250,Queensboro Hill,2019,4224,0.2849002849002913
1251,Queensbridge-Ravenswood-Long Island City,2011,1131,
1252,Queensbridge-Ravenswood-Long Island City,2012,1126,-0.4420866489831976
1253,Queensbridge-Ravenswood-Long Island City,2013,1132,0.5328596802841812
1254,Queensbridge-Ravenswood-Long Island City,2014,1136,0.35335689045936647
1255,Queensbridge-Ravenswood-Long Island City,2015,1134,-0.17605633802817433
1256,Queensbridge-Ravenswood-Long Island City,2016,1097,-3.2627865961199265
1257,Queensbridge-Ravenswood-Long Island City,2017,1118,1.9143117593436676
1258,Queensbridge-Ravenswood-Long Island City,2018,1119,0.08944543828264262
1259,Queensbridge-Ravenswood-Long Island City,2019,1121,0.17873100983021306
1260,Rego Park,2011,3463,
1261,Rego Park,2012,3464,0.02887669650593061
1262,Rego Park,2013,3475,0.3175519630485013
1263,Rego Park,2014,3480,0.14388489208632116
1264,Rego Park,2015,3711,6.637931034482758
1265,Rego Park,2016,3729,0.48504446240904553
1266,Rego Park,2017,3762,0.8849557522123908
1267,Rego Park,2018,3760,-0.05316321105794941
1268,Rego Park,2019,3847,2.313829787234045
1269,Richmond Hill,2011,8920,
1270,Richmond Hill,2012,8927,0.07847533632288073
1271,Richmond Hill,2013,8932,0.05600985773495104
1272,Richmond Hill,2014,8934,0.022391401701749025
1273,Richmond Hill,2015,8942,0.0895455563017622
1274,Richmond Hill,2016,8941,-0.01118318049653233
1275,Richmond Hill,2017,8918,-0.25724191924840767
1276,Richmond Hill,2018,8916,-0.022426553038801256
1277,Richmond Hill,2019,8918,0.022431583669813016
1278,Ridgewood,2011,7820,
1279,Ridgewood,2012,7836,0.2046035805626678
1280,Ridgewood,2013,7890,0.6891271056661541
1281,Ridgewood,2014,7891,0.012674271229395906
1282,Ridgewood,2015,7896,0.06336332530731958
1283,Ridgewood,2016,7894,-0.025329280648433983
1284,Ridgewood,2017,7919,0.3166962249810057
1285,Ridgewood,2018,7923,0.05051142821064225
1286,Ridgewood,2019,7933,0.12621481761958542
1287,Rosedale,2011,5164,
1288,Rosedale,2012,5167,0.05809450038729569
1289,Rosedale,2013,5171,0.07741436036383664
1290,Rosedale,2014,5173,0.03867723844517279
1291,Rosedale,2015,5172,-0.019331142470524476
1292,Rosedale,2016,5177,0.09667440061871257
1293,Rosedale,2017,5171,-0.11589723778250294
1294,Rosedale,2018,5172,0.019338619222586395
1295,Rosedale,2019,5175,0.058004640371223104
1296,Rossville-Woodrow,2011,5711,
1297,Rossville-Woodrow,2012,5752,0.71791279985991
1298,Rossville-Woodrow,2013,5783,0.5389429763560605
1299,Rossville-Woodrow,2014,5815,0.5533460141794899
1300,Rossville-Woodrow,2015,5904,1.5305245055889927
1301,Rossville-Woodrow,2016,5919,0.2540650406503975
1302,Rossville-Woodrow,2017,5940,0.3547896604155998
1303,Rossville-Woodrow,2018,5956,0.2693602693602637
1304,Rossville-Woodrow,2019,5970,0.2350570852921452
1305,Rugby-Remsen Village,2011,6349,
1306,Rugby-Remsen Village,2012,6341,-0.12600409513309208
1307,Rugby-Remsen Village,2013,6332,-0.14193344898281168
1308,Rugby-Remsen Village,2014,6333,0.015792798483893478
1309,Rugby-Remsen Village,2015,6333,0.0
1310,Rugby-Remsen Village,2016,6333,0.0
1311,Rugby-Remsen Village,2017,6329,-0.0631612190115316
1312,Rugby-Remsen Village,2018,6326,-0.04740085321536247
1313,Rugby-Remsen Village,2019,6326,0.0
1314,Schuylerville-Throgs Neck-Edgewater Park,2011,8110,
1315,Schuylerville-Throgs Neck-Edgewater Park,2012,8113,0.036991368680650005
1316,Schuylerville-Throgs Neck-Edgewater Park,2013,8157,0.5423394551953731
1317,Schuylerville-Throgs Neck-Edgewater Park,2014,8157,0.0
1318,Schuylerville-Throgs Neck-Edgewater Park,2015,8169,0.1471129091577872
1319,Schuylerville-Throgs Neck-Edgewater Park,2016,8166,-0.03672420124862796
1320,Schuylerville-Throgs Neck-Edgewater Park,2017,8170,0.048983590497186924
1321,Schuylerville-Throgs Neck-Edgewater Park,2018,8182,0.14687882496939864
1322,Schuylerville-Throgs Neck-Edgewater Park,2019,8187,0.061109753116594945
1323,Seagate-Coney Island,2011,2452,
1324,Seagate-Coney Island,2012,2461,0.36704730831973453
1325,Seagate-Coney Island,2013,2457,-0.1625355546525764
1326,Seagate-Coney Island,2014,2479,0.8954008954008996
1327,Seagate-Coney Island,2015,2517,1.532876159741825
1328,Seagate-Coney Island,2016,2514,-0.11918951132300348
1329,Seagate-Coney Island,2017,2508,-0.23866348448687846
1330,Seagate-Coney Island,2018,2513,0.1993620414673103
1331,Seagate-Coney Island,2019,2514,0.039793076004768224
1332,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2011,10133,
1333,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2012,10153,0.1973749136484848
1334,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2013,10183,0.29547916871861535
1335,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2014,10193,0.09820288716488879
1336,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2015,10221,0.27469832237809744
1337,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2016,10219,-0.019567556990507384
1338,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2017,10317,0.9589979450044028
1339,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2018,10360,0.4167878259183855
1340,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2019,10556,1.8918918918918948
1341,SoHo-TriBeCa-Civic Center-Little Italy,2011,6949,
1342,SoHo-TriBeCa-Civic Center-Little Italy,2012,7286,4.849618650165488
1343,SoHo-TriBeCa-Civic Center-Little Italy,2013,6998,-3.952786165248423
1344,SoHo-TriBeCa-Civic Center-Little Italy,2014,7227,3.2723635324378497
1345,SoHo-TriBeCa-Civic Center-Little Italy,2015,7440,2.9472810294728147
1346,SoHo-TriBeCa-Civic Center-Little Italy,2016,7626,2.499999999999991
1347,SoHo-TriBeCa-Civic Center-Little Italy,2017,8317,9.061106740099657
1348,SoHo-TriBeCa-Civic Center-Little Italy,2018,8560,2.9217265841048556
1349,SoHo-TriBeCa-Civic Center-Little Italy,2019,8876,3.69158878504674
1350,Soundview-Bruckner,2011,1965,
1351,Soundview-Bruckner,2012,1965,0.0
1352,Soundview-Bruckner,2013,1965,0.0
1353,Soundview-Bruckner,2014,1965,0.0
1354,Soundview-Bruckner,2015,1964,-0.050890585241725184
1355,Soundview-Bruckner,2016,1977,0.6619144602851401
1356,Soundview-Bruckner,2017,1977,0.0
1357,Soundview-Bruckner,2018,1978,0.05058168942841945
1358,Soundview-Bruckner,2019,1981,0.15166835187057082
1359,Soundview-Castle Hill-Clason Point-Harding Park,2011,4726,
1360,Soundview-Castle Hill-Clason Point-Harding Park,2012,4719,-0.14811680067710054
1361,Soundview-Castle Hill-Clason Point-Harding Park,2013,4721,0.04238186056368942
1362,Soundview-Castle Hill-Clason Point-Harding Park,2014,4743,0.466002965473411
1363,Soundview-Castle Hill-Clason Point-Harding Park,2015,4742,-0.021083702298119178
1364,Soundview-Castle Hill-Clason Point-Harding Park,2016,4763,0.4428511176718608
1365,Soundview-Castle Hill-Clason Point-Harding Park,2017,4804,0.8608020155364215
1366,Soundview-Castle Hill-Clason Point-Harding Park,2018,4803,-0.02081598667776907
1367,Soundview-Castle Hill-Clason Point-Harding Park,2019,4811,0.16656256506351053
1368,South Jamaica,2011,6816,
1369,South Jamaica,2012,6812,-0.05868544600938774
1370,South Jamaica,2013,6808,-0.05871990604815469
1371,South Jamaica,2014,6817,0.13219741480610114
1372,South Jamaica,2015,6827,0.1466920932961635
1373,South Jamaica,2016,6819,-0.1171817782334883
1374,South Jamaica,2017,6823,0.05865962751137044
1375,South Jamaica,2018,6825,0.02931261908252214
1376,South Jamaica,2019,6838,0.19047619047618536
1377,South Ozone Park,2011,13907,
1378,South Ozone Park,2012,13906,-0.007190623427055787
1379,South Ozone Park,2013,13908,0.014382281029767796
1380,South Ozone Park,2014,13915,0.05033074489502187
1381,South Ozone Park,2015,13909,-0.04311893639956654
1382,South Ozone Park,2016,13919,0.07189589474441149
1383,South Ozone Park,2017,13894,-0.17961060421006758
1384,South Ozone Park,2018,13897,0.0215920541240866
1385,South Ozone Park,2019,13899,0.014391595308338445
1386,Springfield Gardens North,2011,2931,
1387,Springfield Gardens North,2012,2943,0.4094165813715467
1388,Springfield Gardens North,2013,2940,-0.10193679918450993
1389,Springfield Gardens North,2014,2942,0.06802721088434716
1390,Springfield Gardens North,2015,2944,0.06798096532971698
1391,Springfield Gardens North,2016,2944,0.0
1392,Springfield Gardens North,2017,2946,0.06793478260869179
1393,Springfield Gardens North,2018,2952,0.20366598778003286
1394,Springfield Gardens North,2019,2952,0.0
1395,Springfield Gardens South-Brookville,2011,3852,
1396,Springfield Gardens South-Brookville,2012,3853,0.025960539979230646
1397,Springfield Gardens South-Brookville,2013,3863,0.25953802232026035
1398,Springfield Gardens South-Brookville,2014,3883,0.5177323323841465
1399,Springfield Gardens South-Brookville,2015,3886,0.07725985063096186
1400,Springfield Gardens South-Brookville,2016,3888,0.05146680391148184
1401,Springfield Gardens South-Brookville,2017,3887,-0.025720164609055463
1402,Springfield Gardens South-Brookville,2018,3894,0.18008747105737744
1403,Springfield Gardens South-Brookville,2019,3899,0.12840267077556256
1404,Spuyten Duyvil-Kingsbridge,2011,1316,
1405,Spuyten Duyvil-Kingsbridge,2012,1372,4.255319148936176
1406,Spuyten Duyvil-Kingsbridge,2013,1371,-0.07288629737609575
1407,Spuyten Duyvil-Kingsbridge,2014,1382,0.8023340627279385
1408,Spuyten Duyvil-Kingsbridge,2015,1432,3.61794500723589
1409,Spuyten Duyvil-Kingsbridge,2016,1427,-0.34916201117318746
1410,Spuyten Duyvil-Kingsbridge,2017,1427,0.0
1411,Spuyten Duyvil-Kingsbridge,2018,1423,-0.2803083391730854
1412,Spuyten Duyvil-Kingsbridge,2019,1427,0.28109627547434624
1413,St. Albans,2011,11678,
1414,St. Albans,2012,11680,0.017126220243190993
1415,St. Albans,2013,11685,0.042808219178080975
1416,St. Albans,2014,11691,0.05134788189986583
1417,St. Albans,2015,11700,0.07698229407235857
1418,St. Albans,2016,11703,0.02564102564102111
1419,St. Albans,2017,11694,-0.07690335811330051
1420,St. Albans,2018,11696,0.01710278775439722
1421,St. Albans,2019,11713,0.14534883720929148
1422,Stapleton-Rosebank,2011,5259,
1423,Stapleton-Rosebank,2012,5289,0.5704506560182621
1424,Stapleton-Rosebank,2013,5309,0.37814331631689235
1425,Stapleton-Rosebank,2014,5331,0.41439065737427505
1426,Stapleton-Rosebank,2015,5344,0.243856687300692
1427,Stapleton-Rosebank,2016,5357,0.24326347305390073
1428,Stapleton-Rosebank,2017,5366,0.16800448011946578
1429,Stapleton-Rosebank,2018,5381,0.2795378307864249
1430,Stapleton-Rosebank,2019,5408,0.5017654711020336
1431,Starrett City,2011,160,
1432,Starrett City,2012,160,0.0
1433,Starrett City,2013,160,0.0
1434,Starrett City,2014,160,0.0
1435,Starrett City,2015,160,0.0
1436,Starrett City,2016,160,0.0
1437,Starrett City,2017,159,-0.6249999999999978
1438,Starrett City,2018,159,0.0
1439,Starrett City,2019,159,0.0
1440,Steinway,2011,7771,
1441,Steinway,2012,7803,0.41178741474714453
1442,Steinway,2013,7803,0.0
1443,Steinway,2014,7814,0.14097142124824824
1444,Steinway,2015,7812,-0.025595085743534973
1445,Steinway,2016,7811,-0.012800819252434259
1446,Steinway,2017,7809,-0.025604916143895373
1447,Steinway,2018,7813,0.05122294788064696
1448,Steinway,2019,7823,0.12799180852425263
1449,Stuyvesant Heights,2011,7153,
1450,Stuyvesant Heights,2012,7168,0.20970222284355522
1451,Stuyvesant Heights,2013,7185,0.23716517857141906
1452,Stuyvesant Heights,2014,7221,0.5010438413361129
1453,Stuyvesant Heights,2015,7272,0.7062733693394163
1454,Stuyvesant Heights,2016,7270,-0.02750275027503246
1455,Stuyvesant Heights,2017,7302,0.44016506189821225
1456,Stuyvesant Heights,2018,7359,0.7806080525883274
1457,Stuyvesant Heights,2019,7397,0.5163745074058923
1458,Stuyvesant Town-Cooper Village,2011,2,
1459,Stuyvesant Town-Cooper Village,2012,2,0.0
1460,Stuyvesant Town-Cooper Village,2013,2,0.0
1461,Stuyvesant Town-Cooper Village,2014,2,0.0
1462,Stuyvesant Town-Cooper Village,2015,2,0.0
1463,Stuyvesant Town-Cooper Village,2016,2,0.0
1464,Stuyvesant Town-Cooper Village,2017,2,0.0
1465,Stuyvesant Town-Cooper Village,2018,2,0.0
1466,Stuyvesant Town-Cooper Village,2019,2,0.0
1467,Sunset Park East,2011,5943,
1468,Sunset Park East,2012,6061,1.9855291940097608
1469,Sunset Park East,2013,6108,0.7754495957762675
1470,Sunset Park East,2014,6153,0.7367387033398787
1471,Sunset Park East,2015,6178,0.4063058670567221
1472,Sunset Park East,2016,6200,0.35610229847846675
1473,Sunset Park East,2017,6205,0.08064516129031585
1474,Sunset Park East,2018,6213,0.12892828364221565
1475,Sunset Park East,2019,6267,0.8691453404152671
1476,Sunset Park West,2011,4942,
1477,Sunset Park West,2012,4979,0.7486847430190124
1478,Sunset Park West,2013,5001,0.44185579433622113
1479,Sunset Park West,2014,5020,0.37992401519695296
1480,Sunset Park West,2015,5040,0.3984063745019917
1481,Sunset Park West,2016,5040,0.0
1482,Sunset Park West,2017,5077,0.7341269841269815
1483,Sunset Park West,2018,5113,0.7090801654520362
1484,Sunset Park West,2019,5119,0.11734793663211729
1485,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2011,9629,
1486,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2012,9652,0.2388617717312247
1487,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2013,9652,0.0
1488,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2014,9675,0.23829258184833169
1489,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2015,9775,1.033591731266159
1490,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2016,9696,-0.8081841432225012
1491,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,9724,0.28877887788778533
1492,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2018,9728,0.041135335252984184
1493,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2019,9748,0.20559210526316374
1494,Turtle Bay-East Midtown,2011,8305,
1495,Turtle Bay-East Midtown,2012,8321,0.19265502709211457
1496,Turtle Bay-East Midtown,2013,8321,0.0
1497,Turtle Bay-East Midtown,2014,8318,-0.03605335897127748
1498,Turtle Bay-East Midtown,2015,8310,-0.09617696561673439
1499,Turtle Bay-East Midtown,2016,8310,0.0
1500,Turtle Bay-East Midtown,2017,8578,3.2250300842358692
1501,Turtle Bay-East Midtown,2018,8787,2.43646537654465
1502,Turtle Bay-East Midtown,2019,8779,-0.09104358711733429
1503,University Heights-Morris Heights,2011,1394,
1504,University Heights-Morris Heights,2012,1399,0.35868005738881603
1505,University Heights-Morris Heights,2013,1408,0.6433166547533897
1506,University Heights-Morris Heights,2014,1406,-0.14204545454545858
1507,University Heights-Morris Heights,2015,1411,0.35561877667140696
1508,University Heights-Morris Heights,2016,1408,-0.2126151665485465
1509,University Heights-Morris Heights,2017,1409,0.07102272727272929
1510,University Heights-Morris Heights,2018,1407,-0.14194464158977516
1511,University Heights-Morris Heights,2019,1406,-0.0710732054015617
1512,Upper East Side-Carnegie Hill,2011,6880,
1513,Upper East Side-Carnegie Hill,2012,6851,-0.4215116279069786
1514,Upper East Side-Carnegie Hill,2013,6852,0.014596409283318401
1515,Upper East Side-Carnegie Hill,2014,6857,0.07297139521307283
1516,Upper East Side-Carnegie Hill,2015,7178,4.681347528073498
1517,Upper East Side-Carnegie Hill,2016,7188,0.13931457230427213
1518,Upper East Side-Carnegie Hill,2017,7210,0.30606566499722376
1519,Upper East Side-Carnegie Hill,2018,7203,-0.0970873786407811
1520,Upper East Side-Carnegie Hill,2019,7265,0.8607524642510134
1521,Upper West Side,2011,10691,
1522,Upper West Side,2012,10854,1.5246468992610618
1523,Upper West Side,2013,11009,1.428044960383268
1524,Upper West Side,2014,11027,0.1635025887909869
1525,Upper West Side,2015,11238,1.9134850820712757
1526,Upper West Side,2016,11237,-0.008898380494748448
1527,Upper West Side,2017,11625,3.4528788822639545
1528,Upper West Side,2018,11728,0.8860215053763332
1529,Upper West Side,2019,11874,1.2448840381991788
1530,Van Cortlandt Village,2011,1208,
1531,Van Cortlandt Village,2012,1217,0.7450331125827825
1532,Van Cortlandt Village,2013,1221,0.32867707477404196
1533,Van Cortlandt Village,2014,1224,0.24570024570025328
1534,Van Cortlandt Village,2015,1224,0.0
1535,Van Cortlandt Village,2016,1221,-0.2450980392156854
1536,Van Cortlandt Village,2017,1220,-0.08190008190007703
1537,Van Cortlandt Village,2018,1218,-0.16393442622950616
1538,Van Cortlandt Village,2019,1218,0.0
1539,Van Nest-Morris Park-Westchester Square,2011,3564,
1540,Van Nest-Morris Park-Westchester Square,2012,3563,-0.028058361391691822
